Buyer,Origin,Buy Agree ID,Vendor,Name,Status,Descr,Vt process used,Vt agrmt type,Begin Dt,Expire Dt,Max. Amt,State
NDOWLING,CP,0000000000000000000033961,0000267327,Kemp's Property Maintenance,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033962,0000312576,TS Property Maintenance,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033963,0000343784,Brians Lawn Care,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033965,0000006651,Pembroke T E Landscaping,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033966,0000044102,McCullough Bros Inc.,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033967,0000004607,Trees Inc,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033968,0000343381,G & N Excavation Inc,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033969,0000071975,Naturalawn of America,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033975,0000353191,TruGreen Limited Partnership,Approved,CP-PESTICIDE APPLICATION SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,KY
NDOWLING,CP,0000000000000000000033976,0000086298,Bartlett Tree Experts,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,CT
NDOWLING,CP,0000000000000000000033984,0000007272,Vermont Recreational Surfacing & Fencing,Approved,CP-FENCING SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033985,0000001250,Round Hill Fence & Security Inc,Approved,CP-FENCING SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033989,0000002579,A-1 Sewer & Drain Service Inc,Approved,CP-SANITARY SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033991,0000356709,Taplins Septic Service & Precision,Approved,CP-SANITARY SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033994,0000343469,"James,David L",Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033995,0000000140,V M S Construction Inc,Approved,CP-GENERAL CONTRACTING SVS.,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033996,0000125729,Millbrook Building & Remodeling Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033997,0000284508,"Jimmo,JJ Development Co LLC",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033998,0000295956,"Horvath,Zoltan",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000033999,0000080997,All Seasons Construction Corp,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034000,0000005866,Belden Co Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034001,0000324287,Montpelier Construction,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034002,0000007730,"J.P. Sicard, Inc.",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034003,0000006768,"Kenneth R Adams, Inc.",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034004,0000007117,Wright Construction Co Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034005,0000289077,Graves Builders,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034006,0000338940,"Baker Builders General Contractor, LLC",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034007,0000290684,Peters General Contracting Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034008,0000343381,G & N Excavation Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034009,0000000488,Giancola Construction Corp,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034010,0000003325,NECCO Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034011,0000002616,Kingdom Construction Inc,Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034013,0000001566,"E.F. Wall & Associates, Inc.",Approved,CP-GENERAL CONTRACTING SVS,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034024,0000316161,All-Out Waste Management LLC,Approved,CP-SANITARY SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034132,0000362389,Reliable Labor,Approved,CP-GENERAL CONTRACTING,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034133,0000362389,Reliable Labor,Approved,CP - FENCING SERVICES,Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034134,0000362389,Reliable Labor,Approved,"CP-LANDSCAPE,HARDSCAPE&TREES",Standard,Other,6/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034377,0000008481,Mayotte's Tree Service & General,Approved,"CP- LANDSCAPE, HARDSCAPE&TREES",Standard,Other,7/1/2017,5/31/2019,250000.000,VT
NDOWLING,CP,0000000000000000000034948,0000355624,Emerald Green Clean LLC,Open,RETAINER  JANITORIAL SERVICES,,,10/1/2017,9/30/2019,250000.000,NH
NDOWLING,CP,0000000000000000000034950,0000276950,Jani Tech,Open,RETAINER JANITORIAL SERVICES,,,10/1/2017,9/30/2019,10000.000,VT
NDOWLING,CP,0000000000000000000034952,0000002648,A+ Touch Custodial Service,Open,RETAINER JANITORIAL SERVICES,,,10/1/2017,9/30/2019,250000.000,VT
NDOWLING,CP,0000000000000000000035035,0000295323,Alliance Mechanical Inc.,Open,BGS RET DDC LIGHTING & CONTROL,,,10/1/2017,9/30/2021,75000.000,VT
NDOWLING,CP,0000000000000000000035038,0000003032,Control Technologies Inc,Open,BGS RET DDC LIGHT & CONTROLS,,,10/20/2017,10/19/2021,600000.000,VT
NDOWLING,CP,0000000000000000000035039,0000278676,Conserve Thru Control Inc,Open,BGS RET DDC LIGHT & CONTROLS,,,10/1/2017,9/30/2021,100000.000,MA
NDOWLING,CP,0000000000000000000035040,0000009909,Johnson Controls Inc,Open,BGS RET DDC & LIGHT CONTROLS,,,10/1/2017,9/30/2021,100000.000,NY
NDOWLING,CP,0000000000000000000035056,0000006762,Temperature Controls of Vermont Inc,Open,BGS RET DDC LIGHT & CONTROLS,,,10/20/2017,10/19/2021,300000.000,VT
NDOWLING,CP,0000000000000000000035094,0000000893,Aquaterra,Open,RET GEN ENVIRONMENTAL CONSULT,,,10/16/2017,10/15/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000029167,0000001566,"E.F. Wall & Associates, Inc.",Approved,Statewide Carpentry Services,Standard,Const,6/1/2015,5/31/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000029168,0000000488,Giancola Construction Corp,Approved,Statewide Carpentry Services,Standard,Const,6/1/2015,5/31/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000029205,0000268419,Upland Construction LLC,Approved,Statewide Carpentry Services,Standard,Const,6/1/2015,5/31/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000029290,0000000140,V M S Construction Inc,Approved,Statewide Carpentry Services,Standard,Const,6/1/2015,5/31/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000029291,0000338940,"Baker Builders General Contractor, LLC",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/3/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000029292,0000329313,"Gile,Graydon",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/1/2015,5/31/2018,200000.000,VT
NDOWLING,CPS,0000000000000000000029293,0000048268,"Bradt,John P",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/1/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000029294,0000284508,"Jimmo,JJ Development Co LLC",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/1/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000029295,0000002616,Kingdom Construction Inc,Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/1/2015,5/31/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000029304,0000305554,"Gabaree,Joseph A",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,6/1/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000029363,0000344843,Morse Remodeling,Approved,2015 Statewide Carpentry,Standard,Const,6/15/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000029580,0000321375,"Airgas USA, LLC",Approved,CPS- COMMERCIAL/ MEDICAL/LABGA,Standard,Commodity,8/1/2015,7/31/2018,999999.000,IL
NDOWLING,CPS,0000000000000000000029585,0000006526,"Haun Welding Supply, Inc",Approved,CPS- COMMERCIAL/MEDICAL/LABGAS,Standard,Commodity,8/1/2015,7/31/2018,999999.000,NY
NDOWLING,CPS,0000000000000000000029803,0000221414,"Walker,Josh Construction",Approved,2015 STATEWIDE CARPENTRY,Standard,Const,8/1/2015,5/31/2018,125000.000,VT
NDOWLING,CPS,0000000000000000000030258,0000000168,Action Moving & Storage Inc,Approved,STATEWIDE MOVING AND HAULING,Standard,Other,10/15/2015,10/14/2018,545000.000,VT
NDOWLING,CPS,0000000000000000000030259,0000004013,Bob's Trucking,Approved,STATEWIDE MOVING AND HAULING,Standard,Other,10/15/2015,10/14/2018,200000.000,VT
NDOWLING,CPS,0000000000000000000030260,0000007638,McLure Moving & Storage Inc,Approved,STATEWIDE MOVING AND STORAGE,Standard,Other,10/15/2015,10/14/2018,150000.000,VT
NDOWLING,CPS,0000000000000000000030456,0000348481,Todd Transportation Co,Approved,STATEWIDE  MOVING AND HAULING,Standard,Other,11/9/2015,10/14/2018,150000.000,VT
NDOWLING,CPS,0000000000000000000030457,0000348480,Chase Moving and Storage,Approved,STATEWIDE MOVING AND HAULING,Standard,Other,11/9/2015,10/14/2018,150000.000,VT
NDOWLING,CPS,0000000000000000000030461,0000001948,Hartigan Company,Approved,STATEWIDE PORTABLE RESTROOM,Standard,Other,11/4/2015,11/3/2018,305000.000,VT
NDOWLING,CPS,0000000000000000000030552,0000191564,"HB Energy Solutions, Inc.",Approved,STATEWIDE PORTABLE RESTROOM,Standard,Other,12/1/2015,11/3/2018,175000.000,VT
NDOWLING,CPS,0000000000000000000030553,0000000366,Dundon Plumbing & Heating Inc,Approved,STATEWIDE PORTABLE RESTROOM,Standard,Other,12/1/2015,11/3/2018,175000.000,VT
NDOWLING,CPS,0000000000000000000030578,0000003263,Vermont Mechanical,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,12/1/2015,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030580,0000346505,Peak Mechanical,Approved,STATEWIDE MECHANICAL BUILDING,Standard,Other,12/1/2015,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030674,0000003032,Control Technologies Inc,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,12/1/2015,11/30/2017,400000.000,VT
NDOWLING,CPS,0000000000000000000030676,0000295323,Alliance Mechanical Inc.,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,12/1/2015,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030677,0000161093,Precision Balancing LLC,Approved,STATWIDE MECHANICAL SERVICES,Standard,Other,12/1/2015,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030708,0000207476,NEVTEC Ltd,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,1/1/2016,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030745,0000000969,New England Air Systems LLC,Approved,Statewide Mechanical Services,Standard,Other,1/16/2016,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030747,0000006762,Temperature Controls of Vermont Inc,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,1/15/2016,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000030749,0000016425,Trane US Inc,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,1/15/2016,11/30/2017,300000.000,GA
NDOWLING,CPS,0000000000000000000030916,0000350580,"Hurley Office Solutions, LLC",Approved,STATEWIDE MOVING AND HAULING,Standard,Other,11/9/2015,10/14/2018,395000.000,VT
NDOWLING,CPS,0000000000000000000030931,0000009850,Honeywell International Inc,Approved,STATEWIDE MECHANICAL SERVICES,Standard,Other,3/1/2016,11/30/2017,300000.000,TX
NDOWLING,CPS,0000000000000000000031411,0000336634,Uncle Bob's Septic Services,Approved,STATEWIDE PORTABLE RESTRO,Standard,Other,5/15/2016,11/3/2018,75000.000,VT
NDOWLING,CPS,0000000000000000000031449,0000190336,Lowell Landscaping,Approved,STATEWIDE LANDSCAPING SERVICES,Standard,Other,6/1/2016,5/31/2017,50000.000,VT
NDOWLING,CPS,0000000000000000000031450,0000287608,Lines & Designs Lawn Care,Approved,STATEWIDE LANDSCAPING SERVICES,Standard,Other,6/1/2016,5/31/2017,50000.000,VT
NDOWLING,CPS,0000000000000000000031451,0000343784,Brians Lawn Care,Approved,STATEWIDE LANDSCAPING SERVICES,Standard,Other,6/1/2016,5/31/2017,50000.000,VT
NDOWLING,CPS,0000000000000000000031558,0000000969,New England Air Systems LLC,Approved,STATEWIDE HVAC MECH INSULATION,Standard,Other,5/1/2016,4/30/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000031560,0000004163,North Country Mechanical Insulators,Approved,STATEWIDE HVAC MECH INSULATIO,Standard,Other,5/1/2016,4/30/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000031672,0000353965,Shaw Industries Inc.,Approved,CPS FLOORCOVERING AND INSTALL,Standard,Other,7/1/2016,12/14/2020,0.000,GA
NDOWLING,CPS,0000000000000000000031683,0000354063,Tandus Centiva Inc,Approved,CPS FLOORCOVERING AND INSTALL,Standard,Other,7/1/2016,12/14/2020,0.000,GA
NDOWLING,CPS,0000000000000000000031689,0000353965,Shaw Industries Inc.,Approved,CPS FLOORCOVERING AND INSTALL,Standard,Other,7/1/2016,12/14/2020,0.000,GA
NDOWLING,CPS,0000000000000000000031690,0000353965,Shaw Industries Inc.,Approved,CPS FLOORCOVERING AND INSTALL,Standard,Other,7/1/2016,12/14/2020,0.000,GA
NDOWLING,CPS,0000000000000000000031691,0000306934,Abatiello Design Center,Approved,FLOORCOVERING AND INSTALLATION,Standard,Other,7/1/2016,12/14/2020,250000.000,VT
NDOWLING,CPS,0000000000000000000031695,0000354117,"M&M Carpet Service, Inc.",Approved,FLOORCOVERING AND INSTALLATION,Standard,Other,7/1/2016,12/14/2020,250000.000,VT
NDOWLING,CPS,0000000000000000000031714,0000354117,"M&M Carpet Service, Inc.",Approved,FLOORCOVERING AND INSTALLATION,Standard,Other,7/1/2016,12/14/2020,250000.000,VT
NDOWLING,CPS,0000000000000000000031715,0000322863,"New England Floor Covering, Inc.",Approved,FLOORCOVERING AND INSTALLATION,Standard,Other,7/1/2016,12/14/2020,250000.000,VT
NDOWLING,CPS,0000000000000000000031716,0000322863,"New England Floor Covering, Inc.",Approved,FLOORCOVERING AND INSTALLATION,Standard,Prof,7/1/2016,12/14/2020,250000.000,VT
NDOWLING,CPS,0000000000000000000031720,0000354165,Mannington Commercial,Approved,CPS FLOORCOVERING AND INSTALL,Standard,Other,7/1/2016,12/14/2020,0.000,GA
NDOWLING,CPS,0000000000000000000031723,0000354168,United Flooring LLC.,Approved,FLOORCOVERING AND INSTALLATION,Standard,Other,7/1/2016,12/14/2020,250000.000,NH
NDOWLING,CPS,0000000000000000000032438,0000271780,Schmitt's Painting Inc,Approved,STATEWIDE PAINTING SERVICES,Standard,Other,2/1/2017,1/30/2018,250000.000,VT
NDOWLING,CPS,0000000000000000000032440,0000330075,East View Electrical Services PLC,Approved,STATEWIDE ELECTRICAL SERV,Standard,Other,12/1/2016,11/30/2017,150000.000,VT
NDOWLING,CPS,0000000000000000000032675,0000289946,Precision Coatings,Approved,STATEWIDE PAINTING SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032676,0000007611,Marineau Louis & Sons,Approved,STATEWIDE PAINTING SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032677,0000272804,Home Partners,Approved,STATEWIDE PAINTING SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032678,0000061404,MEI Electrical Contractors,Approved,STATEWIDE ELECTRICAL SERVICE,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032679,0000277360,E & S Electric Company LLC,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032680,0000007660,Norway & Sons Inc,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032683,0000001763,Omega Electric Construction Co Inc,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032685,0000305415,"CFW Electric, LLC",Approved,STATEWIDE ELECTRICAL SERVICE,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032687,0000004206,Benoit Electric Inc,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032688,0000110565,Brown Electric Inc,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000032689,0000000044,Bates & Murray Inc,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,12/1/2016,11/30/2017,150000.000,VT
NDOWLING,CPS,0000000000000000000032782,0000357267,Kerber Decorating  LLC,Approved,STATEWIDE PAINTING SERVICES,Standard,Other,2/1/2017,1/30/2018,100000.000,VT
NDOWLING,CPS,0000000000000000000032915,0000008193,U 1st Plumbing-Heating-Cooling,Approved,STATEWIDE MECHANICAL BUILDING,Standard,Other,12/1/2016,11/30/2017,300000.000,VT
NDOWLING,CPS,0000000000000000000032916,0000272806,LuxBrush Painting Co Inc,Approved,STATEWIDE PAINTING SERVICE2016,Standard,Other,12/1/2016,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000033020,0000007871,Bob's Electric,Approved,STATEWIDE ELECTRICAL SERVICES,Standard,Other,1/1/2017,11/30/2017,250000.000,VT
NDOWLING,CPS,0000000000000000000033626,0000007685,RG Gosselin Inc,Approved,"RET CONCRETE, MASONRY, STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033627,0000334387,Giroux Masonry LLC,Approved,"RET CONCRETE, MASONRY STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033628,0000343381,G & N Excavation Inc,Approved,"RET CONCRETE, MASONRY, STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033630,0000005152,Granite Corp of Barre,Approved,"RET CONCRETE, MASONRY, STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033631,0000289077,Graves Builders,Approved,"RET CONCRETE, MASONRY, STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033632,0000305157,Tatro's Concrete Impressions,Approved,"RET CONCRETE, MASONRY STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033633,0000007730,"J.P. Sicard, Inc.",Approved,RET CONCRETE MASONRY AND STONE,Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033635,0000321363,"Liszt Historical Restoration, Inc.",Approved,"RET CONCRETE, MASONRY  STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033637,0000324714,A. Tedesco Masonry Inc.,Approved,"RET CONCRETE, MASONRY, STONE",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033640,0000343381,G & N Excavation Inc,Approved,"RET FOR PAVING, SEAL, STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033641,0000001396,Wilk Paving Inc,Approved,"RET PAVING, SEALING, STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033644,0000004223,J. Hutchins Inc,Approved,"RET PAVING, SEALING STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033646,0000334730,Freshcoat Sealcoating LLC,Approved,"RET PAVING, SEALING, STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033667,0000008844,Blaktop Inc,Approved,"RET PAVING, SEALING, STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,NH
NDOWLING,CPS,0000000000000000000033668,0000004693,Engineers Construction Inc,Approved,RET PAVING SEALING STRIPING,Standard,Other,7/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033678,0000353183,"Gray's Paving & Asphalt Plant, Inc.",Approved,"RET PAVING, SEALING & STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
NDOWLING,CPS,0000000000000000000033679,0000078459,Topkote Applicators,Approved,"RET PAVING, SEALING STRIPING",Standard,Other,5/1/2017,4/30/2019,250000.000,VT
