LTCR,RUFF,RUT,ALCR,AADT,Treatment,Base,Years since Work,Actual LTCR,Actual RUFF,Actual RUT,Actual ALCR
87.01504553,80.26310158,80.72602242,70.95879402,10489,OVL,THCK,11,92.38963607,82.12235563,80.65635655,74.00314835
96.77513271,97.81686998,83.08335478,82.27,11800,MAF,TONS,4,98.1182888,96.96185567,83.17791391,80.47139
89.25686481,77.2190863,83.52552287,85.028,1600,NOVA,THCK,4,93.22002211,77.94990603,83.50537814,87.589
92.63779215,94.73534455,82.16723886,82.4957226,5300,OVL,TONS,4,88.60669431,89.51175961,81.14377451,71.32468
16.10632593,69.37533312,46.04312626,21.2,3400,OVL,AONC,15,76.51004528,60.86723256,65.96523393,62.57
25.09474409,28.18301986,37.81804394,57.66864,1300,OVL,TONW,14,26.87207671,2.429727456,21.66412495,50.01322
29.00253212,83.62459885,39.03474658,66.6348192,1100,OVL,TONS,15,66.83141729,78.94939924,36.27458126,76.5176
35.66606539,33.64503736,41.1409904,65.95052,1500,OVL,TONS,13,68.84546392,30.79519629,28.80757783,58.12568
81.64674195,90.33640184,57.918314,75.28745793,785,OVL,TONW,29,71.96278383,72.96635799,52.39378188,68.41499
82.62597721,94.05117582,83.14329559,73.799,2650,PPST,THCK,5,91.63190613,93.98266115,82.35592678,72.814
17.14300628,4.66069421,6.439792686,65.7082888,1730,OVL,TONS,19,20.28325836,0,36.08041704,68.74792
77.45895207,79.84126157,73.23597407,76.754,3319,OVL,AONC,13,83.80833799,81.5942386,73.5090868,75.375
97.19281618,86.46844459,76.8849229,72.42,9874,MAF,AONC,5,95.54446699,89.98046899,78.55828634,72.93842105
41.99667628,10.02992842,39.16278159,77.936,500,PAO,THCK,21,41.82236442,1.362064477,34.24251567,77.148
100,100,86.88074215,98.7290348,8750,OVL,THCK,1,99.97978694,96.91489512,86.64046449,92.317
77.63967928,75.7028396,45.92588989,62.4989224,2300,OVL,TONS,12,78.82728467,60.39866617,35.99357697,58.71668
17.630684,81.03518728,29.55172939,62.8944984,1100,OVL,TONS,15,68.07895008,83.39740633,39.52146027,78.4285
92.29139308,72.3395829,78.24576254,78.11378049,4600,OVL,THCK,13,91.2440706,70.01065236,76.27629107,68.81634146
87.92398245,96.55133448,82.44616495,91.49988222,5309,MAF,THCK,6,89.38573163,96.15891754,81.92725866,93.9284873
65.02636846,74.67967072,66.55576227,65.30474754,4300,MAF,TONW,4,96.05987711,85.80556225,77.34291275,78.59957895
8.783989161,72.12057106,53.97424617,56.266,998,OVL,TONS,16,10.9941967,13.69719097,43.61561501,50.553
70.04565266,79.43940716,77.04953826,68.78758864,3800,MAF,AONC,4,86.34088452,84.33557079,61.76060478,71.88272727
98.10946722,97.59710432,85.97821017,79.709,12027,MAF,THCK,5,99.93125989,99.23893157,85.79886541,77.542
41.58003387,78.82015895,51.61777694,59.29779661,3400,OVL,TONS,19,100,100,77.59691496,96.06
34.77639049,44.2404994,47.16129792,61.388,910,OVL,TONS,17,37.60588639,10.99020513,51.04410054,73.405
96.81868783,88.64381494,80.34355357,66.63350816,5700,OVL,AONC,12,98.44999807,88.92828408,80.50408926,67.13800759
69.12517672,59.24462799,65.87873989,87.69932,690,OVL,TONS,20,61.94835629,12.90312461,60.60401292,87.11226
10.60484247,54.24405551,26.01664036,56.266,780,REC,THCK,21,35.08365309,9.265112517,17.38534462,53.161
99.92341791,99.90128509,81.55427231,84.44034528,7547,OVL,AONC,28,92.24315263,99.79757283,81.28472561,86.93481132
79.02950887,98.51796505,84.56482526,81.088,2650,MAF,THCK,7,84.60535429,98.82465933,84.46880043,82.861
97.2070934,76.42164783,82.0272015,68.677,2550,RUTF,THCK,8,100,100,86.77939029,99.606
97.84484175,95.58631238,82.91471186,63.358,17950,MAF,THCK,7,98.69561368,95.99064075,82.92203817,56.069
53.676132,76.82680531,39.90316293,55.97889074,7000,OVL,TONS,17,99.6681744,100,72.61601558,83.69277778
80.93319013,88.12869975,74.65564322,69.7014,4000,OVL,THCK,15,84.81898692,88.01995138,76.28148924,62.57
63.47858143,46.34420632,38.50813221,81.17642614,860,OVL,AONC,14,66.40843992,14.70664031,55.53837303,85.70910511
99.45160632,90.25879882,83.15079421,90.07514,5257,MAF,THCK,3,93.3284374,82.42252616,82.54179587,91.726
76.91463715,70.59125951,71.30118054,73.96461216,3900,OVL,TONW,4,72.50793346,31.6983163,65.51409532,72.52118449
99.97916177,99.35779441,76.2142757,93.95255814,3593,MAF,THCK,3,99.66516038,92.97376019,75.93148193,92.89883721
81.87567163,87.69377543,61.06635254,80.891,2538,OVL,TONS,8,83.83372295,86.06742963,51.71788451,82.14195
61.08298874,67.33180651,48.46284922,65.328,1100,OVL,TONS,13,61.67496881,43.19538547,26.74586813,57.054
5.590088842,2.469033731,26.80691575,42.88536062,3300,PAO,TONS,19,50.96595957,4.552090991,16.08725035,52.43582846
98.2377806,97.44037349,79.94382007,84.82724762,4800,OVL,TONS,5,95.56808289,95.3970405,77.48056288,78.54576191
75.42126142,57.43072922,48.48459066,46.46990547,9768,OVL,TONS,14,100,100,77.17050306,95.02109453
70.59473498,55.65871747,29.41311951,65.08722222,7600,OVL,AONC,22,92.89449223,83.70022318,28.58303857,58.01245972
49.82724033,69.85258948,23.2727392,50.86761194,3400,OVL,TONS,19,100,100,64.91300931,88.19960199
73.43647504,86.82300241,55.45186872,70.45788,2800,OVL,TONW,11,86.19101914,87.60710097,35.69634222,54.44572
90.03570456,82.74874834,36.62828762,77.07014845,8723,MAF,AONC,5,93.28080363,84.29084879,65.03384267,63.79507523
60.3237013,80.10378471,47.10209818,59.10816335,2300,OVL,TONS,12,60.00728073,58.72091028,39.03415954,46.76874346
95.03933465,85.47350793,81.85045805,64.43756,5400,OVL,THCK,14,98.85104697,84.22405214,81.52273913,58.19266
20.83448188,3.101531917,24.77600669,2.079909202,24487,MAF,TONS,17,100,100,66.80846376,91.44923313
99.62605448,99.60017213,43.53720086,80.48772941,15400,MAF,THCK,6,99.47243213,98.87124351,79.04853664,75.83852941
88.9289259,66.97391844,80.09033335,78.55730769,2950,MAF,THCK,13,93.10406725,70.86171837,78.82696792,80.45153846
99.71259906,95.02315418,84.01229346,90.544,5469,RUTF,THCK,9,99.59095829,91.37780314,83.61406455,91.332
17.7560904,49.0566232,10.27383022,37.354,2100,OVL,TONW,14,60.79624768,70.0247388,15.31834669,51.144
36.18909279,63.46365601,48.93071778,70.94644,1672,OVL,TONS,17,100,100,77.68960166,95.666
82.41799677,75.60092337,64.86335324,73.86992,2800,OVL,TONW,15,79.61355837,68.21633056,57.67272849,66.24996
92.26854634,88.93776346,54.20750068,85.71002759,3268,OVL,TONS,11,98.67600803,92.31633158,37.40751928,86.17161897
57.92017656,57.53742016,49.80715227,62.78888889,4174,MAF,AONC,15,98.74465568,99.21220821,55.00361148,88.96174603
85.24860507,90.37763917,81.09549634,73.5337592,3089,PAO,THCK,11,100,100,83.41012795,93.87527
12.87822058,41.66754459,13.23118401,56.6401709,1200,OVL,TONS,20,28.79721114,33.59285641,10.05339637,52.76131062
100,100,86.84990729,99.3294908,12000,OVL,THCK,1,100,99.49023434,86.69444671,93.302
90.08735129,88.00102286,64.42350763,79.27217391,3600,OVL,TONS,19,84.84207402,43.52034864,68.50528291,77.23892308
100,100,84.34980728,92.21809024,2300,TNOL,THCK,1,100,99.8932136,84.22585766,89.165
52.84622272,66.09667396,69.13827145,70.844,1400,OVL,TONS,15,100,100,63.24768846,69.859
100,100,85.81767654,97.81171494,1500,PAO,THCK,2,99.79344205,86.70167846,85.20494025,96.01471264
96.38294249,99.04047201,82.01691013,74.93986813,5200,PAO,THCK,10,97.20820625,99.27722554,78.66422152,75.62828571
100,100,71.36486458,97.9380341,1165,TNOL,TONS,1,99.79817368,99.57841746,71.05113401,92.317
95.20314577,97.16877887,83.45643509,76.951,6600,NOVA,THCK,5,97.20511673,95.77132102,83.1197266,78.921
93.7880413,77.54663055,79.46292772,70.12476415,7300,MAF,THCK,12,90.61293622,58.28573998,80.15415027,60.84160377
95.83404069,72.61376831,68.08809297,91.71812,470,OVL,TONS,4,91.66860026,59.73365268,62.89688017,90.14212
29.55814119,47.84946681,31.35327412,63.358,739,OVL,TONW,15,65.09489415,30.18964302,26.89932392,61.87656
17.57597074,74.14474397,47.57221276,67.101,2904,OVL,TONS,19,100,100,76.65263501,94.878
74.01235979,14.11088223,61.73545695,76.56983173,2500,OVL,THCK,17,77.89959997,0,53.5143394,72.57628393
93.43892943,98.32857754,78.11831677,84.043,2600,OVL,TONW,8,92.17931525,97.42104665,76.77694377,80.497
94.24413523,98.39485362,81.29159222,75.91084,1800,OVL,TONS,6,96.31262895,98.52627426,79.76770814,84.5355
95.11322933,82.2393681,77.56636677,86.32032,1200,OVL,TONW,4,90.03606151,85.38575166,70.40705767,81.34016
93.40723707,61.90134298,82.65549864,77.148,6508,OVL,THCK,12,92.72378822,60.9357781,82.87300412,69.268
41.4864164,35.78615334,47.56283985,66.75428,2500,OVL,TONS,13,73.14535077,33.38728737,33.65309851,55.4386
50.68532256,55.67369946,53.73136887,75.89508,1100,UNKN,TONS,22,57.70694301,34.20393263,53.93240362,67.9284
85.76972158,77.60466814,79.22793638,77.936,11950,OVL,AONC,5,81.05670974,72.99054234,78.8582582,67.42802
19.61327728,71.84866751,8.541722313,60.45245957,1900,OVL,TONS,36,15.01476587,25.29355975,14.14695682,42.22930091
89.61311951,93.61347485,78.83416102,60.994,5090,OVL,TONS,12,95.88008171,94.72754611,79.53383137,65.131
88.04778979,86.67739916,82.21943677,48.78,12750,MAF,THCK,7,100,100,82.07066948,92.514
100,100,83.88897494,97.3179632,1497,OVL,TONS,1,100,100,83.65348434,96.06
99.37432314,96.1356269,79.87084517,72.55161884,3800,PAO,TONW,5,99.11162916,93.28265482,77.57468865,71.64913044
96.41157882,93.37509198,82.984122,95.33198833,1185,PAO,TONW,3,91.53420516,76.92832182,82.45888358,96.11225464
91.93224492,93.81421156,76.34780135,92.66372,1500,OVL,TONS,17,83.10582906,74.28962247,67.66342934,87.99679
16.2202606,4.810058363,33.73407102,73.77921397,780,OVL,TONS,22,41.48939172,1.78501311,29.15189127,72.19633188
90.52192128,96.42871904,71.59704583,87.392,740,OVL,TONS,5,86.64349784,97.56740154,60.58790517,86.8404
100,100,77.87177477,84.63158469,4100,TNOL,AONC,2,94.97157851,89.24198851,79.14935588,76.2301938
52.52885053,45.33880451,62.48767615,82.36062,2600,OVL,TONW,4,69.7940565,42.98086432,54.8611442,77.79416
100,100,82.93604893,95.863,1800,OVL,TONS,3,99.4737817,93.03472429,83.52346293,94.878
99.6580491,99.5160175,82.89427519,92.91972936,1500,OVL,TONS,3,96.40434597,80.99000929,81.36298042,88.29729364
67.97661799,63.50658601,83.65723296,79.512,6300,MAF,THCK,8,86.42431176,66.77293228,82.97134384,77.739
100,100,75.58714244,94.695972,847,TNOL,TONS,1,99.88846445,98.82439871,75.02845917,93.893
100,100,84.57999178,97.598176,3100,OVL,TONS,1,100,100,83.56884452,94.09
58.77709901,81.69514374,74.04682215,70.844,2600,OVL,TONS,13,75.04559866,75.81620451,74.80588786,69.465
100,100,78.31617732,94.86486667,5271,TNOL,TONS,2,100,99.82536257,80.91744704,86.89162
43.32824899,17.60839081,45.95620768,73.98635598,2128,OVL,THCK,19,30.08140077,1.82376518,25.95593462,73.77404313
99.48967702,99.2654387,74.464289,90.31140198,1400,TNOL,TONW,2,99.11861831,98.54584192,72.834952,90.82757962
100,100,72.50360006,97.4680772,280,TNOL,TONW,2,85.89334061,78.24806543,70.23289552,93.893
99.32791003,99.94099504,85.09319733,87.392,9400,OVL,THCK,2,100,100,84.72317544,85.619
99.78967004,97.19983069,83.2875473,64.2248,4700,OVL,THCK,12,100,100,85.14804757,90.66614
60.2181598,71.4582717,62.69721149,69.662,1100,OVL,TONS,13,66.92466166,57.8222955,51.79208152,65.131
76.67728348,64.4082714,17.87502898,65.53643871,9927,OVL,TONS,2,100,100,73.23201733,83.49012903
96.39658701,84.11535362,85.77882089,89.165,5900,OVL,THCK,1,89.92394033,70.29341707,85.29709545,88.574
94.12895063,83.45636036,83.51745975,90.8242953,1000,OVL,THCK,6,86.03683233,90.74249763,82.42143836,91.47214765
89.93552327,84.87611971,61.82492032,44.96678084,7167,OVL,AONC,4,92.87641502,76.63450911,58.86105366,40.53610034
98.78433449,98.89650655,81.08961853,77.10466,10400,MAF,AONC,4,99.59411521,99.66596319,80.86605843,80.17983
93.08583283,90.55477597,72.82436763,23.41953333,4000,OVL,TONS,12,84.19923554,75.96098734,59.07190242,35.975
100,100,83.86185999,95.76844,3200,TNOL,TONS,2,98.54250613,99.88512503,79.94619725,91.01286
63.67995833,70.97622161,52.13371657,89.59362424,1000,OVL,AONC,19,67.24749243,43.38931138,63.13092213,86.47863636
95.82871947,93.79246481,80.58819587,66.707,5300,OVL,TONS,12,98.61727607,93.84471861,82.49297639,66.313
98.49105914,92.99367511,80.12839559,73.90858521,6107,OVL,TONS,12,98.40744605,90.85556223,79.17113489,75.68855306
100,100,84.6283852,98.286888,940,PAO,TONW,2,99.92510159,94.06344627,81.55972844,92.85087
90.32306124,93.1127077,83.19016666,75.54728589,5000,OVL,THCK,12,99.55067902,99.55892579,82.83016645,95.94593486
100,100,84.42291784,89.953,2600,MAF,TONS,4,99.79309379,100,84.32454997,87.195
91.73095299,72.04639062,84.46685324,79.1805341,9403,MAF,THCK,6,93.02103536,68.66809843,83.98963843,76.36
100,99.60287325,73.82921105,82.55142857,5152,MAF,THCK,8,99.95698032,99.70148825,74.69388753,85.47357625
27.18325268,13.82569874,27.45566352,60.93096,1762,OVL,TONS,14,98.68105883,98.44170193,79.53456679,95.5154132
46.80826773,60.33427599,0,63.05228216,1500,OVL,TONS,19,47.91566303,11.34857589,57.17677079,63.4480805
94.69627022,99.03169082,81.20601763,65.44226,5700,PAO,TONW,6,94.6629073,93.97943173,80.20705758,61.51605
80.16182741,64.70128744,80.20044616,88.18,1200,OVL,TONS,5,64.91704339,40.59890306,73.52822577,81.679
83.78303756,90.50688811,71.16676493,75.43742233,3387,OVL,TONS,11,89.99062853,88.15013143,62.13828108,66.88902613
35.33434761,0,45.49513469,61.94789474,2200,OVL,THCK,22,45.68545374,0,42.63893231,67.47278196
5.343148036,0,11.66470546,59.418,270,OVL,TONS,20,100,100,84.15798001,97.242
38.19558374,31.36154008,19.03888468,71.041,1300,OVL,TONW,16,32.67730923,17.37227054,14.4757128,68.94492
58.02727003,25.11153138,21.55836143,67.14828,1300,OVL,TONS,20,85.49830983,52.04793253,42.14067848,75.8478
94.64798679,99.47387206,78.04563406,72.41237419,4254,OVL,TONS,15,95.82033975,99.5877933,77.58951451,65.74741936
100,100,84.73838355,98.74708,880,PAO,TONS,2,100,98.21706971,84.06360646,95.863
99.80851174,100,84.30422776,73.405,5950,TNOL,THCK,2,100,100,86.28453463,87.0374
74.89737827,89.77667332,80.11546614,85.1169115,7800,MAF,TONS,6,80.79261369,83.97529234,80.92164045,89.43522124
100,100,71.81729451,94.3657212,560,OVL,TONS,36,97.93384872,99.97136699,67.34021616,90.938
99.01489384,88.60504444,85.12418658,72.617,17950,MAF,THCK,4,99.64653363,89.91636392,84.81882747,62.57
94.62441433,67.44977276,80.13233534,71.19278689,3400,OVL,THCK,15,93.00550625,56.78788385,79.84292207,67.21510929
99.97308147,99.98882495,80.23698334,93.10324434,1900,TNOL,TONS,2,98.15514284,98.75704837,80.11371088,90.938
75.38833861,71.79961465,69.31087384,82.16021111,1200,TNOL,TONS,1,45.81463694,41.70209421,54.45628427,77.21695
55.04419707,62.50479627,68.96881659,74.7561048,1600,OVL,TONS,15,81.20639746,59.91841819,67.78043475,74.21664
95.72469901,93.91415315,81.79291886,80.103,6725,NOVA,THCK,5,98.33086414,94.93736779,80.9144939,81.679
88.34634753,58.86180887,72.13394354,85.0714976,860,OVL,THCK,14,86.48232606,31.13409807,78.72617961,84.98466
98.82319692,99.25167955,85.95047784,78.921,2650,MAF,THCK,8,95.65152886,99.12588116,85.74853746,78.527
94.79245667,89.48624386,76.75071202,85.73513127,8698,OVL,TONS,4,94.33382495,91.19409688,78.08953438,77.65531026
65.99025698,61.52504796,60.63064037,69.06312,1182,OVL,TONW,14,81.15415557,57.50653033,56.44120989,70.6273
100,100,84.63631538,91.19695113,3800,TNOL,THCK,1,100,100,84.87139597,88.52190083
62.88770873,55.64783534,68.86485147,83.31612523,2334,OVL,AONC,14,71.10455454,25.0689626,75.67755413,83.84722741
100,100,84.89057692,95.7167472,2985,OVL,TONS,1,100,100,84.56725941,93.88118
86.77887622,69.81838595,75.53106891,77.936,1644,OVL,TONS,7,86.5957292,65.20679464,71.07252258,72.42
100,100,84.01667805,97.52568,3810,OVL,TONS,2,99.74508459,98.34006883,82.93516028,91.923
16.8805465,55.57282195,27.58317524,49.22483871,2600,PAO,TONS,20,13.86159065,9.235519943,18.86878923,50.61737728
71.15272603,66.60350889,61.55276921,75.51736112,3200,OVL,AONC,13,74.37859658,43.20181265,70.64115233,75.93362726
100,100,84.93228558,92.317,12050,TNOL,THCK,1,100,97.95409939,84.76529269,87.983
60.78328534,46.36792279,66.96073962,78.71612,1300,OVL,TONW,14,59.42890936,6.619425745,57.59331157,75.74142
90.65069866,77.50282258,84.03383897,72.617,8750,MAF,THCK,7,88.49171424,76.46671101,84.10760858,72.814
92.86742236,89.73304403,72.85546087,84.8083844,2700,OVL,TONS,18,89.58613422,68.32423143,72.84806101,80.22711
92.31085396,93.01219897,80.56548256,87.830128,3904,MAF,THCK,6,95.30644766,92.40465763,79.85913399,91.6866
63.56227647,85.86385153,73.3734776,61.388,4151,OVL,TONS,13,85.00390245,90.30422513,70.05980773,58.433
98.16511111,90.80646999,86.45527941,88.18,7150,MAF,THCK,4,98.77015297,92.20845586,86.22508031,87.392
72.39696099,67.34855629,38.1008397,80.28818,670,OVL,TONW,13,82.97230299,66.44047176,32.64909926,82.44336
74.40622886,64.16705224,39.17556149,33.37581856,16170,MAF,AONC,8,90.16795445,56.66506306,42.47299271,32.17919588
100,100,87.37234272,98.2336586,7400,OVL,THCK,1,99.47024824,93.90174837,86.95767715,92.514
74.33730604,98.64398027,74.9553289,65.1613774,4600,OVL,TONW,10,81.59481173,97.65793367,72.69723163,56.06112
55.02425338,95.3758939,75.11248359,67.2963452,4600,OVL,TONW,10,72.97609439,95.07814632,71.42040598,56.47088
94.53470128,93.94929847,74.07739185,71.84551497,4800,MAF,TONS,8,98.02341079,96.00183418,78.09460218,72.5851497
89.99184615,79.68459746,82.60422449,82.073,4200,OVL,THCK,9,100,100,85.01103325,95.666
65.47538612,86.5212967,68.98893589,77.63286122,13112,OVL,THCK,9,65.30460502,89.33339035,58.48358593,70.20877551
100,100,84.07807053,98.14339005,2372,OVL,TONS,1,99.17642476,96.15476943,83.45060439,96.454
99.9780003,99.95988298,82.66889174,94.48095832,9400,OVL,THCK,1,100,99.38326624,81.2255628,91.135
95.69960513,98.57439541,84.74075408,51.932,8050,MAF,THCK,6,97.62419617,98.6318594,83.78055422,41.491
100,100,81.81653732,98.92438,1200,PAO,TONS,2,100,100,78.78321957,92.33276
99.22593925,96.46601744,82.90852653,63.161,17950,MAF,THCK,7,99.24565887,97.12612484,82.85119559,56.857
45.37798032,19.6714883,5.788420417,65.98091429,1422,OVL,THCK,2,99.11368369,79.07321923,69.45221321,94.13502857
100,100,68.87388535,92.7845204,720,TNOL,TONS,2,93.34842731,83.932114,64.00508119,85.225
90.62563461,96.82756306,84.2034937,81.482,3900,MAF,THCK,7,90.57030735,97.55534103,84.18907524,81.482
69.67162378,82.2489516,35.30745709,23.48569948,4724,OVL,AONC,1,100,100,78.99653463,86.6828
100,100,76.36085384,90.51651163,11044,MAF,THCK,3,98.80312459,98.66186421,72.10747782,83.66274419
74.35665811,89.7296556,68.83452126,64.83944,2600,OVL,TONS,15,85.91892211,93.99355129,66.49506917,58.04688
80.63074843,52.55428285,67.84808133,71.041,4341,OVL,TONS,15,69.04675506,13.79619862,62.77495363,64.934
100,100,83.49047802,98.82630867,3637,OVL,TONS,1,100,100,83.05033759,96.454
66.15606559,89.51923014,71.5973707,69.859,3400,OVL,TONS,14,11.95641226,0,68.90866366,68.3815
74.61514614,92.71935043,84.53083069,72.026,2350,RUTF,THCK,11,100,100,86.32451044,96.848
73.22050365,73.74764051,71.77587682,69.4208326,5600,OVL,TONS,13,79.34822803,74.37024938,71.25325025,65.55652
97.95979697,99.28102626,81.28285671,91.84114155,2700,MAF,TONW,4,98.01921713,98.31222581,80.85316706,90.32091324
100,100,81.65522174,95.01979687,3600,TNOL,THCK,1,99.97517194,100,81.39138535,92.40142857
80.63451876,85.67763731,63.25068815,46.598225,3514,OVL,TONS,12,78.44017872,85.2110114,54.97078865,38.93
79.90574424,82.11581619,85.87952935,83.649,9650,MAF,THCK,3,89.88896848,78.64980446,85.52841975,82.467
62.80651408,52.56941541,56.82455125,61.585,4136,OVL,THCK,16,80.82081712,47.13382729,51.86861845,54.887
84.06022026,85.77098695,68.37677735,84.49216,1400,OVL,TONS,4,100,100,79.53754147,92.514
100,100,83.88121941,97.3379784,1300,OVL,TONS,1,97.79376294,95,82.8737898,96.454
86.01978836,85.59711135,80.32074569,78.921,1200,OVL,TONS,7,86.69175969,83.40669033,77.85587787,78.33
71.8187691,82.74921188,78.45606969,71.829,3700,OVL,AONC,13,84.04386535,83.61841908,78.30014357,71.238
99.13844472,99.67990662,84.96234928,73.799,5000,OVL,THCK,9,100,100,85.64060425,92.12
99.60090506,99.90470822,83.13426393,89.953,3200,MAF,THCK,3,99.31574485,99.83719352,82.65851224,89.55506
83.75068421,66.94510164,58.50560929,64.17752,12391,MAF,TONS,9,93.17168658,78.85612898,65.8336916,60.4424
